episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
76900,6612012,2.0,27,23.7,17.27,0.17641411535441875,100000,"[2, 2, 2, 2, 1, 2, 2, 4, 4, 1, 1, 1, 4, 0, 5, 5, 5, 5, 5, 5, 0, 4, 4, 1, 4, 4, 4]"
76910,6613216,2.0,29,18.7,17.71,0.19254456739872694,100000,"[4, 4, 1, 0, 0, 3, 3, 3, 2, 4, 3, 0, 3, 3, 5, 3, 3, 1, 2, 4, 0, 0, 2, 3, 3, 3, 3, 3, 3]"
76920,6614393,0.0,5,19.4,17.99,0.024282917380332947,100000,"[1, 1, 1, 1, 0]"
76930,6615455,22.0,83,18.0,17.48,0.5284798196516931,100000,"[4, 4, 4, 4, 4, 4, 2, 4, 5, 5, 1, 1, 0, 1, 0, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 4, 4, 1, 4, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 4, 4, 2, 5, 4, 3, 4, 3, 4, 3, 4, 2, 0, 0, 0, 1, 1, 1, 4, 4, 5, 3, 3, 5, 1, 1, 0, 0, 1, 0, 3, 3, 3, 3, 5, 4, 5, 5, 5, 5, 0, 5]"
76940,6616449,28.0,132,16.7,17.65,0.7736189551651478,100000,"[3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 3, 5, 4, 2, 4, 4, 4, 4, 4, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 1, 3, 4, 4, 0, 0, 5, 4, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 4, 4, 2, 5, 3, 3, 3, 5, 3, 1, 3, 5, 1, 3, 3, 3, 5, 5, 5, 5, 4, 2, 1, 2, 1, 4, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 4, 5, 0, 4, 0, 5, 1, 5, 4, 2, 4, 4, 4, 4, 4, 4]"
76950,6617603,34.0,181,19.3,18.18,0.8851745557039976,100000,"[4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 4, 1, 2, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 2, 3, 4, 5, 4, 5, 4, 4, 4, 2, 2, 4, 1, 1, 1, 4, 4, 5, 3, 3, 1, 5, 1, 1, 1, 0, 5, 3, 3, 3, 3, 3, 5, 1, 2, 2, 2, 4, 2, 4, 0, 0, 5, 1, 4, 4, 5, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 5, 5, 2, 0, 3, 4, 0, 4, 4, 4, 0, 1, 5, 5, 0, 2, 3, 2, 4, 1, 1, 3, 4, 4, 4, 4, 1, 1, 5, 3, 0, 3, 3, 1, 2, 3, 3, 2, 3, 0, 1, 4, 2, 0, 2, 0, 2, 5, 5, 5, 2, 2, 5, 5, 2, 5, 1, 3, 3, 3, 3, 3, 5, 3, 3, 3, 5, 3, 5, 1, 3, 0, 0, 0, 5, 3, 5, 5, 5]"
76960,6618316,1.0,28,10.9,17.99,0.11121287429705262,100000,"[3, 0, 3, 3, 2, 4, 2, 4, 2, 0, 1, 1, 1, 4, 5, 5, 5, 5, 4, 2, 4, 4, 4, 4, 1, 1, 4, 4]"
76970,6619120,3.0,25,14.0,17.42,0.16543040564283729,100000,"[3, 3, 3, 1, 0, 3, 4, 1, 0, 0, 0, 0, 3, 3, 5, 1, 0, 3, 3, 2, 5, 5, 2, 1, 5]"
76980,6620198,26.0,98,18.9,17.66,0.6329449964687228,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 1, 5, 4, 4, 4, 2, 4, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 2, 3, 4, 1, 1, 5, 4, 4, 4, 1, 1, 0, 0, 1, 2, 4, 4, 1, 4, 4, 3, 3, 3, 1, 1, 5, 1, 1, 5, 3, 0, 3, 4, 5, 0, 3, 0, 5, 2, 4, 4, 2, 4, 1, 1, 5, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
76990,6620915,4.0,47,12.3,17.19,0.3388821668922901,100000,"[5, 5, 5, 1, 1, 3, 3, 3, 3, 5, 3, 1, 1, 3, 1, 1, 1, 4, 0, 0, 2, 1, 3, 0, 3, 3, 3, 3, 0, 3, 3, 1, 1, 1, 2, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3]"
77000,6621754,1.0,30,13.4,16.16,0.2070662695914507,100000,"[2, 2, 2, 2, 2, 3, 0, 1, 1, 0, 3, 3, 0, 1, 1, 1, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1]"
77010,6622855,34.0,199,16.7,15.96,0.779139983933419,100000,"[4, 4, 4, 2, 2, 4, 3, 5, 2, 4, 3, 3, 5, 1, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 0, 4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 1, 1, 2, 2, 2, 2, 2, 1, 2, 4, 1, 5, 3, 3, 5, 3, 5, 5, 1, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 5, 5, 3, 3, 3, 3, 5, 3, 5, 5, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 4, 2, 2, 2, 2, 5, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 0, 5, 0, 1, 4, 4, 3, 5, 3, 3, 3, 3, 1, 3, 0, 2, 0, 0, 3, 4, 0, 4, 0, 0, 4, 0, 0, 0, 4, 2, 0, 5, 1, 5, 4, 1, 5, 3, 5, 0, 3, 3, 3, 0, 0, 3, 3, 5, 3, 3, 3, 3, 5, 3, 3, 3, 3, 5, 5, 5, 1, 5]"
77020,6624001,2.0,25,18.1,15.83,0.13221876416355371,100000,"[5, 5, 5, 0, 1, 0, 3, 3, 5, 5, 1, 3, 3, 3, 1, 1, 4, 5, 2, 0, 2, 2, 2, 0, 0]"
77030,6625139,12.0,90,18.2,15.85,0.7112847240641713,100000,"[2, 2, 4, 4, 4, 4, 3, 1, 1, 1, 1, 1, 0, 3, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 2, 2, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 4, 5, 0, 3, 0, 3, 3, 1, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 2, 1, 1, 1, 2, 2, 4, 1, 5, 1, 1, 2, 2, 0, 5, 2, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0]"
77040,6626060,5.0,29,16.9,15.87,0.2206143094226718,100000,"[3, 3, 3, 1, 1, 1, 1, 0, 0, 2, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 3, 0, 3, 0, 0]"
77050,6626859,7.0,72,11.1,15.05,0.4756695618852973,100000,"[3, 3, 3, 3, 2, 0, 1, 3, 2, 5, 0, 3, 3, 3, 1, 3, 3, 1, 0, 3, 4, 4, 0, 3, 5, 3, 1, 1, 4, 0, 0, 4, 0, 0, 3, 1, 0, 4, 3, 2, 4, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 2, 2, 0, 5, 5, 2, 5, 2, 5, 5, 5, 1, 3, 3, 3, 4, 0, 4, 4, 0, 0]"
77060,6627675,28.0,164,13.9,15.35,0.7518886518664658,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 5, 1, 4, 4, 4, 2, 4, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 4, 4, 2, 3, 4, 3, 4, 5, 0, 1, 4, 4, 1, 4, 4, 4, 2, 2, 1, 4, 1, 1, 0, 1, 0, 3, 5, 1, 3, 3, 3, 1, 1, 1, 3, 3, 1, 5, 3, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 0, 5, 5, 5, 3, 5, 4, 4, 2, 1, 1, 1, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 4, 4, 3, 3, 1, 1, 5, 1, 1, 2, 1, 2, 0, 5, 2, 2, 4, 2, 2, 2, 2, 2]"
77070,6628986,48.0,233,21.8,16.13,0.7574025988578796,100000,"[4, 4, 2, 2, 4, 5, 3, 1, 1, 0, 1, 0, 3, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 4, 1, 4, 0, 0, 0, 1, 1, 1, 1, 1, 0, 4, 4, 2, 3, 4, 0, 0, 0, 1, 1, 5, 2, 4, 1, 2, 0, 0, 4, 1, 4, 1, 1, 1, 5, 3, 3, 1, 3, 5, 3, 0, 3, 5, 3, 3, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 5, 1, 1, 3, 3, 3, 3, 5, 3, 3, 4, 1, 1, 1, 0, 0, 3, 1, 1, 1, 4, 1, 0, 1, 2, 0, 3, 0, 1, 4, 2, 2, 4, 4, 4, 2, 0, 0, 4, 0, 0, 0, 0, 5, 0, 5, 5, 1, 5, 5, 5, 5, 5, 3, 3, 3, 3, 5, 3, 0, 3, 4, 1, 0, 0, 1, 1, 1, 3, 3, 3, 1, 4, 0, 0, 4, 1, 1, 1, 1, 2, 3, 4, 4, 1, 1, 1, 1, 1, 0, 1, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 5, 3, 4, 4, 4, 4, 0, 2, 2, 1, 1, 2, 1, 1, 4, 1, 2, 1, 2, 0, 3, 4, 3, 4, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 0, 0]"
77080,6629852,2.0,38,14.4,15.68,0.2649597474373877,100000,"[3, 3, 3, 3, 4, 0, 1, 1, 0, 4, 0, 0, 3, 2, 1, 2, 4, 0, 5, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 0, 3, 0, 5, 0, 0, 3]"
77090,6630483,0.0,4,8.7,15.32,0.05531435087323189,100000,"[4, 1, 4, 4]"
77100,6631354,7.0,31,14.3,15.41,0.20879034884274006,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 4, 4, 4, 2, 1, 0, 5, 0, 0, 5, 0, 0]"
77110,6632434,30.0,147,18.1,15.55,0.8651110755745322,100000,"[4, 4, 4, 4, 2, 2, 4, 3, 5, 2, 4, 5, 3, 5, 3, 3, 3, 5, 1, 1, 2, 4, 2, 2, 4, 0, 2, 1, 1, 4, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1, 3, 3, 3, 3, 5, 5, 5, 1, 1, 1, 3, 3, 3, 5, 5, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 3, 3, 5, 3, 5, 3, 3, 3, 5, 5, 4, 2, 4, 4, 4, 1, 4, 4, 4, 5, 5, 5, 1, 1, 5, 0, 4, 0, 4, 3, 4, 3, 0, 0, 4, 0, 1, 2, 4, 4, 4, 4, 2, 1, 4, 4, 4, 4, 4, 5, 5, 1, 1, 1, 1, 1, 1, 1]"
77120,6633478,5.0,54,16.6,15.4,0.39338973443955183,100000,"[3, 3, 3, 0, 2, 5, 3, 3, 5, 0, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 5, 3, 3, 3, 1, 1, 2, 0, 4, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
77130,6634454,25.0,93,15.5,15.13,0.5325058493763208,100000,"[4, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 1, 2, 1, 1, 1, 1, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 4, 3, 4, 1, 4, 5, 4, 4, 2, 2, 4, 4, 4, 4, 4, 4, 5, 3, 3, 1, 1, 1, 1, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 4, 2, 2, 1, 2, 4, 4, 0, 5, 1, 4, 0, 0, 0, 1, 3, 4, 0]"
77140,6635663,1.0,19,20.0,15.44,0.11684943176805973,100000,"[3, 0, 0, 3, 3, 3, 1, 0, 2, 2, 3, 4, 3, 3, 3, 0, 3, 3, 3]"
77150,6636540,34.0,200,14.6,15.79,0.8872662140056491,100000,"[4, 4, 4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 0, 1, 0, 3, 3, 3, 1, 1, 1, 4, 4, 2, 2, 4, 4, 1, 1, 1, 0, 4, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 4, 4, 2, 3, 4, 3, 4, 3, 4, 2, 2, 0, 0, 1, 4, 4, 1, 1, 5, 3, 3, 1, 1, 1, 3, 1, 5, 3, 3, 5, 5, 5, 3, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 4, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 5, 0, 0, 0, 0, 0, 3, 3, 3, 3, 5, 5, 5, 0, 2, 0, 0, 0, 0, 1, 1, 5, 3, 5, 3, 3, 3, 1, 3, 3, 2, 5, 5, 1, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 5, 0, 5, 0, 0, 3, 1, 3, 3, 1, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 5, 3, 3, 3, 3, 0, 3, 3, 3, 3, 5, 5, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 4]"
77160,6637504,7.0,66,16.1,16.01,0.4713649535551667,100000,"[4, 3, 3, 3, 3, 3, 3, 3, 5, 0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 1, 2, 0, 0, 1, 0, 5, 1, 0, 3, 3, 3, 5, 3, 0, 3, 2, 4, 1, 1, 1, 4, 1, 4, 4, 1, 1, 2, 1, 1, 1, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77170,6638659,34.0,171,19.2,15.75,0.6821133366320282,100000,"[4, 2, 2, 4, 3, 5, 2, 4, 5, 3, 5, 3, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 0, 1, 3, 4, 4, 4, 0, 0, 1, 2, 2, 4, 4, 1, 4, 5, 3, 3, 5, 5, 5, 5, 1, 1, 1, 3, 3, 3, 5, 5, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 4, 2, 4, 0, 4, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 5, 0, 3, 0, 0, 0, 0, 3, 2, 4, 0, 3, 4, 2, 4, 2, 5, 5, 0, 2, 4, 4, 2, 2, 4, 1, 2, 0, 3, 0, 0, 5, 3, 5, 3, 3, 1, 3, 3, 3, 3, 3, 2, 2, 2, 2, 5, 2, 2, 2]"
77180,6639542,9.0,69,14.5,15.76,0.38889735704287887,100000,"[1, 3, 3, 4, 1, 0, 2, 2, 1, 1, 4, 4, 4, 2, 4, 4, 4, 2, 3, 3, 0, 4, 1, 3, 1, 1, 3, 3, 3, 0, 3, 0, 1, 1, 3, 1, 1, 2, 2, 2, 2, 5, 5, 3, 0, 5, 5, 5, 3, 3, 1, 3, 3, 1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 4, 0, 4, 0, 1, 0]"
77190,6640923,34.0,171,23.1,17.2,0.6980159087106586,100000,"[4, 2, 2, 4, 3, 5, 5, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 4, 2, 2, 3, 4, 1, 1, 5, 1, 2, 2, 2, 1, 1, 4, 4, 4, 4, 5, 3, 3, 1, 1, 3, 3, 3, 3, 5, 3, 3, 3, 3, 5, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 3, 1, 5, 3, 3, 3, 3, 3, 5, 3, 5, 2, 4, 0, 1, 0, 4, 1, 5, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 4, 1, 4, 4, 1, 1, 2, 1, 3, 1, 1, 2, 2, 2, 1, 5, 3, 3, 0, 3, 5, 3, 1, 2, 3, 3, 1, 3, 1, 2, 2, 0, 4, 1, 1, 1, 3, 3, 3, 3, 3, 3, 5, 3, 4, 2, 5, 3, 5, 5, 5, 1, 5]"
77200,6641624,6.0,74,11.4,16.91,0.495909396559,100000,"[3, 3, 3, 1, 3, 3, 4, 2, 2, 4, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 1, 1, 5, 3, 1, 1, 0, 5, 1, 3, 5, 3, 3, 3, 3, 5, 3, 2, 0, 5, 4, 0, 0, 2, 2, 1, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 0, 1, 0, 5, 0, 0, 1, 1, 1, 1, 1]"
77210,6642702,7.0,43,17.8,16.88,0.2663189829327166,100000,"[2, 2, 4, 2, 2, 1, 3, 1, 1, 5, 5, 5, 4, 4, 4, 1, 1, 1, 1, 5, 1, 1, 5, 5, 3, 3, 5, 1, 1, 2, 0, 4, 1, 4, 2, 3, 3, 0, 0, 4, 4, 4, 2]"
77220,6643460,20.0,70,14.4,16.66,0.4685335084795952,100000,"[4, 2, 2, 4, 3, 5, 2, 4, 5, 3, 5, 3, 3, 3, 5, 1, 1, 2, 4, 4, 2, 4, 0, 2, 1, 1, 1, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 4, 5, 4, 3, 4, 4, 1, 2, 2, 2, 1, 1, 1, 1, 4, 5, 3, 3, 5, 5, 1, 3, 1, 4, 3, 3, 5, 1, 3, 4]"
77230,6644472,28.0,110,16.9,16.8,0.7215403548907489,100000,"[4, 4, 2, 2, 4, 3, 5, 2, 4, 5, 3, 5, 3, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 4, 1, 0, 1, 1, 0, 4, 1, 0, 1, 1, 1, 1, 1, 1, 2, 4, 1, 0, 1, 1, 5, 4, 4, 2, 2, 2, 2, 1, 0, 1, 1, 1, 5, 3, 3, 5, 5, 5, 5, 1, 1, 1, 5, 3, 3, 5, 5, 5, 2, 2, 1, 4, 2, 2, 0, 0, 4, 5, 5, 1, 1, 3, 3, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3]"
77240,6645298,2.0,16,13.6,16.16,0.0851234458386898,100000,"[2, 3, 3, 1, 1, 1, 1, 4, 2, 1, 2, 3, 0, 0, 0, 0]"
77250,6646524,1.0,13,19.4,16.64,0.0830553537234664,100000,"[3, 4, 4, 3, 2, 1, 5, 3, 3, 5, 3, 3, 5]"
77260,6647618,0.0,3,16.9,16.72,0.033893946558237076,100000,"[3, 3, 3]"
77270,6648542,18.0,68,14.9,16.29,0.4416816291050054,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 1, 2, 4, 2, 2, 4, 4, 1, 1, 4, 1, 0, 1, 1, 1, 0, 1, 1, 4, 4, 4, 5, 4, 3, 2, 3, 4, 1, 1, 5, 4, 4, 3, 4, 4, 4, 5, 4, 2, 0, 1, 1, 2, 1, 5, 0, 3, 1, 1, 1, 1, 1, 1]"
77280,6649374,1.0,17,14.0,16.24,0.11153554636985064,100000,"[3, 3, 3, 4, 3, 1, 3, 3, 4, 2, 0, 0, 4, 0, 2, 0, 4]"
77290,6650475,37.0,232,18.1,15.74,0.8556912047788501,100000,"[3, 3, 3, 3, 3, 3, 3, 3, 1, 5, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4, 1, 1, 1, 1, 1, 0, 1, 3, 3, 3, 3, 3, 3, 5, 3, 1, 1, 4, 2, 4, 2, 2, 4, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 0, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 2, 1, 1, 0, 1, 1, 1, 1, 1, 5, 5, 1, 1, 1, 5, 1, 1, 5, 5, 5, 3, 5, 3, 3, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 4, 5, 0, 1, 1, 5, 4, 1, 0, 4, 0, 0, 0, 5, 0, 5, 4, 0, 5, 5, 1, 1, 5, 5, 3, 3, 1, 1, 0, 1, 2, 4, 3, 3, 3, 4, 0, 0, 0, 0, 2, 5, 5, 5, 0, 3, 0, 5, 1, 5, 3, 5, 3, 1, 1, 5, 3, 0, 1, 1, 4, 2, 4, 1, 1, 4, 3, 2, 2, 0, 0, 2, 4, 4, 4, 0, 2, 5, 4, 5, 1, 4, 4, 4, 4, 4, 0, 5, 0, 0, 5, 5, 5, 4, 0, 1, 1, 5, 3, 1, 5, 3, 1, 3, 1, 3, 3, 3, 3, 4, 0, 5, 0, 3, 2, 5, 4, 5, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
77300,6651511,6.0,72,17.1,16.31,0.46794304344803095,100000,"[3, 3, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 3, 2, 3, 5, 1, 1, 3, 5, 5, 5, 4, 2, 4, 4, 5, 5, 5, 2, 5, 1, 1, 5, 3, 1, 0, 3, 4, 2, 2, 0, 2, 2, 1, 1, 1, 4, 4, 4, 4, 0, 2, 0, 1, 2, 1, 5, 3, 3, 5, 2, 4, 2, 4, 0, 0, 2, 5, 5, 0]"
77310,6652597,31.0,112,17.9,16.32,0.6804885806050152,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 3, 3, 1, 3, 3, 3, 5, 1, 1, 2, 4, 2, 4, 4, 2, 1, 1, 1, 1, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 4, 3, 4, 5, 4, 3, 4, 0, 4, 2, 1, 1, 1, 0, 1, 4, 4, 5, 3, 3, 1, 1, 5, 1, 1, 5, 3, 3, 5, 3, 3, 5, 5, 1, 2, 2, 2, 4, 2, 4, 1, 1, 5, 4, 1, 5, 5, 5, 5, 3, 3, 1, 1, 0, 0, 0, 2, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
77320,6653669,22.0,78,17.8,16.66,0.5665838588029146,100000,"[4, 4, 4, 4, 4, 2, 2, 4, 5, 3, 2, 4, 3, 3, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 4, 2, 4, 5, 0, 0, 4, 1, 3, 4, 5, 4, 4, 4, 2, 2, 4, 4, 1, 4, 5, 3, 3, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5]"
77330,6654888,43.0,203,22.4,17.21,0.8657093374058604,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 0, 1, 0, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 0, 4, 1, 1, 0, 0, 0, 4, 1, 4, 4, 1, 3, 4, 0, 0, 1, 1, 1, 1, 3, 4, 1, 4, 2, 0, 0, 1, 4, 1, 1, 1, 5, 3, 3, 5, 5, 5, 5, 1, 1, 1, 3, 3, 5, 5, 1, 1, 1, 1, 2, 2, 2, 4, 2, 4, 1, 5, 4, 5, 5, 5, 3, 3, 1, 3, 1, 1, 1, 1, 3, 1, 3, 3, 5, 0, 5, 3, 3, 2, 4, 5, 1, 1, 4, 0, 2, 4, 4, 2, 2, 0, 0, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 3, 0, 3, 0, 3, 1, 4, 0, 1, 5, 5, 1, 3, 1, 2, 3, 3, 3, 3, 0, 1, 3, 3, 3, 5, 4, 0, 0, 0, 0, 1, 1, 0, 0, 1, 4, 4, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 3, 3, 1, 3, 3, 5, 2, 4, 2, 5, 4, 3, 3, 3, 3, 3]"
77340,6655809,2.0,28,15.9,17.44,0.26989172399044037,100000,"[3, 3, 3, 3, 3, 5, 3, 1, 1, 3, 1, 2, 4, 1, 1, 5, 5, 1, 3, 3, 4, 4, 4, 2, 4, 2, 4, 2]"
77350,6656972,1.0,31,18.0,17.3,0.21079454198479652,100000,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 5, 5, 3, 1, 1, 2, 5, 4, 0, 2, 1, 1, 1, 1, 1, 1]"
77360,6657928,30.0,177,16.4,17.25,0.9265310829505324,100000,"[1, 3, 4, 2, 3, 3, 2, 0, 4, 4, 3, 3, 0, 3, 3, 0, 3, 3, 2, 3, 1, 0, 2, 0, 3, 3, 3, 3, 3, 0, 2, 5, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4, 1, 1, 1, 1, 1, 0, 1, 3, 3, 3, 3, 3, 3, 5, 1, 1, 3, 5, 4, 4, 2, 4, 4, 2, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 4, 2, 4, 3, 4, 3, 3, 3, 3, 3, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 3, 0, 0, 0, 3, 1, 2, 3, 5, 1, 5, 1, 1, 3, 5, 5, 5, 3, 3, 5, 0, 2, 2, 2, 4, 3, 4, 3, 3, 5, 3, 5, 3, 3, 3, 3, 3, 3, 3, 1, 1, 2, 2, 2, 4, 3, 3, 3, 3, 1, 2, 2, 2, 4, 2, 2, 2, 1, 1, 4, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 4, 0]"
77370,6658794,21.0,97,15.0,17.26,0.6933970504906029,100000,"[4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 0, 2, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 4, 4, 4, 5, 2, 4, 4, 3, 4, 3, 4, 3, 4, 1, 1, 1, 4, 4, 0, 2, 2, 0, 4, 4, 1, 4, 5, 0, 5, 5, 0, 0, 0, 5, 5, 3, 3, 1, 3, 3, 3, 3, 1, 5, 0, 5, 4, 0, 0, 1, 1, 1, 2, 4, 0, 1, 1, 0, 3, 3]"
